Borough,Month,Year,Cars_And_Taxis,Buses_and_Coaches,Motorbikes,HGVs,LGVs
Hackney,6,2018,26.145814357884447,0.6159091760719667,0.9617461539517022,2.020153184677315,6.7492422259178255
Hackney,6,2019,26.29736795700787,0.643670489478997,0.9792952345006344,1.9900209010657952,6.755892280373047
Hackney,6,2020,27.098080803602343,0.7910140503506168,1.0717938468491182,1.836579139327899,6.7940974212545635
Hackney,6,2021,27.383251340911542,0.8420387263752094,1.1035522779027862,1.7787439209516065,6.806847624075662
Hackney,7,2018,25.78607761099304,0.54966166079305,0.9209844045163595,2.0894996177593894,6.7320951396329205
Hackney,7,2019,26.10960386558607,0.6085445415321621,0.9579022525620792,2.0258888996399977,6.747383066234558
Hackney,7,2020,27.231835194628083,0.8149712254968753,1.0865330158237894,1.8066005419643116,6.80038365397948
Hackney,7,2021,27.39133905340004,0.8436390147260356,1.103483046655708,1.7776105061360523,6.806788248638768
Hackney,8,2018,25.881484883412334,0.5677009552608645,0.9320363926344074,2.070827728454258,6.736843948286998
Hackney,8,2019,26.048223210129322,0.5981271024555386,0.9511251137831488,2.038298388155222,6.744292133675718
Hackney,8,2020,26.57700643077553,0.6950645864907113,1.0113992613325236,1.9406753801027783,6.768965616557066
Hackney,8,2021,27.352024051978958,0.8364765322471379,1.0999996418645084,1.7837805405015812,6.805299593408584
Hackney,9,2018,25.88481535816343,0.5685474486995957,0.9318931621455783,2.07031119941324,6.735587319998326
Hackney,9,2019,26.081022926629682,0.6040278983721223,0.9548053491472511,2.031823224900021,6.745223348332754
Hackney,9,2020,26.058514341784065,0.5995103419582375,0.9520632987348147,2.0365941604023203,6.744743666197662
Hackney,9,2021,26.398923438698407,0.6624858490662024,0.9908938613853379,1.971552585167008,6.761302447349773
Hackney,10,2018,25.832120297306105,0.5579695885588977,0.9260070886836971,2.080627093865906,6.734098887528187
Hackney,10,2019,25.934020156670147,0.576965598865242,0.938117030458838,2.060623954822414,6.7380587318489304
Hackney,10,2020,26.13846078686575,0.6141553271351086,0.9614260728451592,2.0208503021504267,6.748789601560255
Hackney,10,2021,26.38682547483721,0.6598491751443164,0.9897737627164747,1.97311307676834,6.75949438451256
Hackney,11,2018,25.828799654104074,0.5579979322888081,0.9260190471691628,2.0814754776764928,6.7336042503353815
Hackney,11,2019,25.766473288969294,0.5460730183327124,0.9186799970481276,2.0930926908000167,6.730888856392907
Hackney,11,2020,25.890108461990287,0.5683826604624796,0.9333325633196103,2.0699819351094284,6.736470828004768
Hackney,11,2021,26.070567204683393,0.6018510238389777,0.9539142044506673,2.0336423009815254,6.74541379944008
Hackney,12,2018,25.671164956626104,0.5289438878167313,0.9079673536358203,2.1133911310363462,6.7270455755204495
Hackney,12,2019,25.730222851486438,0.5395924253241648,0.9150393229980167,2.1002091149017645,6.729400969250503
Hackney,12,2020,25.94660057815291,0.5793375118409457,0.9399240919221076,2.057270652145225,6.739552485407859
Hackney,12,2021,26.391236411018365,0.6606249676220949,0.9899132814309484,1.9712800407746227,6.760793397931325
Havering,1,2018,26.109139074239877,0.6092814752999053,0.9573801023092966,2.0265623909878294,6.747016194107855
Havering,1,2019,26.16177840346575,0.6189605016146468,0.9637126348577643,2.017500277320234,6.74958630450782
Havering,1,2020,26.075145706123006,0.6029927047818523,0.9543365355016619,2.0329712533396456,6.745618399256982
Havering,1,2021,26.768210525570918,0.7297592814300168,1.0322552257805715,1.8975853265234441,6.778053593014951
Havering,2,2018,26.347785832862552,0.6520202570269185,0.9854144900824617,1.9797817286770873,6.757794742322767
Havering,2,2019,25.755308186220397,0.5439586134635555,0.9178903463640322,2.095395987538787,6.730365814768546
Havering,2,2020,27.039548397656425,0.779958422400616,1.0643372208910284,1.8479353854077225,6.790609396354424
Havering,2,2021,26.79441952017286,0.7346612753719937,1.03666753333375,1.8947243407039274,6.778413048332268
Havering,3,2018,26.21252014028404,0.6282112584381369,0.9706936243518505,2.006902203007928,6.751374886817932
Havering,3,2019,26.71360391185456,0.7199370424264986,1.02692696618846,1.909771210073117,6.775541644654682
Havering,3,2020,28.067985618896437,0.9665938657955487,1.180968104245636,1.6722622943684415,6.839206634027335
Havering,3,2021,27.142388054494713,0.7985885177323861,1.0760556470145048,1.8270862254809004,6.795287287375853
Havering,4,2018,26.557922232103525,0.6923640069241286,1.0098693624653723,1.9384947074834264,6.767611089373592
Havering,4,2019,26.994627477739996,0.7709283811063934,1.0586808206341525,1.8549722893083065,6.789096396645107
Havering,4,2020,29.078675546624208,1.1553836226940488,1.2960800222453912,1.4620257216081092,6.8862141587977455
Havering,4,2021,28.895990618806447,1.1202174741301927,1.2763181754766775,1.499508339418824,6.8772584201131775
Havering,5,2018,27.116168184976814,0.7935301238653463,1.0729835432677985,1.8293083302304514,6.793694518431808
Havering,5,2019,27.558905109561408,0.874707152063147,1.123983052013443,1.743575972718006,6.815105104078171
Havering,5,2020,30.21312632098426,1.3636025552552893,1.4266436589490363,1.2976713150025165,6.941385480639853
Havering,5,2021,27.9203791382318,0.9418371307669656,1.1635744735877283,1.6735588552076661,6.831282216523207
Havering,6,2018,28.316980852358633,1.013050333687106,1.2086066854484776,1.6030093679712443,6.85157866628806
Havering,6,2019,27.251423768335787,0.8181042822922087,1.0889730828255344,1.8036975728156077,6.801271122053888
Havering,6,2020,28.375991895843256,1.0241509580015338,1.2186318906678857,1.5954885816690996,6.854588221179509
Havering,6,2021,28.838023183499654,1.109969990988695,1.269748365827447,1.5011565701913485,6.874709434507619
Havering,7,2018,26.70526591295116,0.718222858423647,1.025555060171813,1.9127668500410326,6.775317883553583
Havering,7,2019,27.401557303471595,0.847001018126691,1.105348821295717,1.7744546403350323,6.806889952046111
Havering,7,2020,28.860932488560703,1.1144902272555415,1.2739476209171354,1.5225471174754166,6.876921013226668
Havering,7,2021,28.576299074773743,1.0600649489193466,1.2380952542763983,1.5514069466828821,6.863636453339963
Havering,8,2018,27.17744792920389,0.8052749224881973,1.0804825283968207,1.8196964759353114,6.797590700837545
Havering,8,2019,27.119282604711685,0.7946269165941758,1.0744381118445905,1.8299744364169621,6.795401571111141
Havering,8,2020,27.875604790322498,0.93327231778167,1.1595720250647528,1.6893164734803203,6.830302612358585
Havering,8,2021,28.494605730775113,1.0452345294949084,1.2295321432206738,1.5778995837998644,6.8602605281420175
Havering,9,2018,26.925821092919932,0.7585001930355859,1.051348464016074,1.8681331272954942,6.785060944256997
Havering,9,2019,27.503014020453904,0.8648056025949852,1.1172226698875927,1.7559401813813869,6.812276155631741
Havering,9,2020,27.55797449962419,0.8741895299308264,1.1235414292032513,1.7497829466916837,6.814790646854207
Havering,9,2021,27.44358603662228,0.8539643551117156,1.1104268293769344,1.7681306757105144,6.807865196625718
Havering,10,2018,26.59302287453644,0.6976369199034285,1.0135653567306384,1.9324903435370908,6.76951129396885
Havering,10,2019,26.647385118020942,0.7073892741040047,1.019014504986826,1.9221044240852425,6.772161611237754
Havering,10,2020,26.913582901286347,0.7563475806642967,1.0500531056257334,1.869128899637558,6.784700741480446
Havering,10,2021,26.83896462895943,0.743253721700523,1.04263817232322,1.884915243511869,6.780950352218171
Havering,11,2018,26.080480290262823,0.6038085273151301,0.9540754831667955,2.032431104944506,6.745555164178428
Havering,11,2019,26.11005932079715,0.6089047017384667,0.9576655139494524,2.0256212645238167,6.746812858837193
Havering,11,2020,26.221766703197186,0.6298881193547904,0.9709116389283428,2.004440971992866,6.751847336582581
Havering,11,2021,26.680515422756503,0.7139337243845374,1.022940058285009,1.9252026033042866,6.772974366740743
Havering,12,2018,25.91589152708959,0.5734846737252492,0.9365781847554491,2.063410335452984,6.737679135550087
Havering,12,2019,26.134079158324454,0.6133569069438863,0.9609448043794344,2.0214264306533014,6.748191543094694
Havering,12,2020,26.350721414126877,0.6536030883280652,0.9852543480086299,1.9797924371489073,6.758632825489478
Havering,12,2021,26.784874887994103,0.7316108145609205,1.0355587164108424,1.898277869175135,6.778613247824329
Islington,1,2018,25.95265010084826,0.5803673816280903,0.939598275159047,2.0568706783332438,6.739157654685522
Islington,1,2019,25.903201475109633,0.5712772178926185,0.9336495781229277,2.066584492913866,6.737167758567582
Islington,1,2020,26.155199951373042,0.6175214812415848,0.9635558108045998,2.0180119079241656,6.748595676760988
Islington,1,2021,26.742349947374592,0.7255322496817226,1.0302397783835937,1.9028804985581778,6.7769997454542095
Islington,2,2018,26.063877203414872,0.6001851955392886,0.9525380841233952,2.0352554751338467,6.744742764638161
Islington,2,2019,25.752217765657804,0.543729846500569,0.9172799059949187,2.0958563362484632,6.730184983812253
Islington,2,2020,26.63399180821497,0.7056033236405252,1.018198721198719,1.9240857290042201,6.771017342431784
Islington,2,2021,26.92886137959152,0.7584220649538843,1.0522431272102786,1.8679707184907648,6.784974317069644
Islington,3,2018,26.08836228023598,0.6047965839425047,0.9550299697087384,2.0304371851617415,6.746389170057534
Islington,3,2019,26.800666386038234,0.7349234715322633,1.0365428054536092,1.891998352633981,6.779536844404638
Islington,3,2020,27.220740011964885,0.8135784421562128,1.0847086467625833,1.8126373672004,6.7988223180719
Islington,3,2021,27.209834731172926,0.8113831562989153,1.0838000217918364,1.811921407919582,6.798500489021112
Islington,4,2018,26.170252877115683,0.6202528229845192,0.964325058476463,2.0144045189404776,6.749550352900297
Islington,4,2019,27.330526194055004,0.8329335869856394,1.097605014880241,1.788876370935627,6.804626790762236
Islington,4,2020,29.09305953760504,1.1562679628298933,1.2986609354372303,1.463731878763179,6.886235231065769
Islington,4,2021,28.79705426289922,1.102787368824373,1.265869549020551,1.5169094037699276,6.872378240786931
Islington,5,2018,26.651290362584994,0.7082846863997213,1.0191987550973394,1.919774731524278,6.771854341080897
Islington,5,2019,27.720744385548667,0.9038310507194011,1.1426410536683531,1.7125335538059627,6.8222327705370835
Islington,5,2020,30.403105243525232,1.3969244531162333,1.4502534884419858,1.2221237262151565,6.949625086148641
Islington,5,2021,28.29060392258173,1.0088506171607066,1.2085639346530035,1.6024041831343163,6.850179486318746
Islington,6,2018,27.319018662598154,0.8305775567734013,1.096354290477507,1.7897991371229724,6.803783327032825
Islington,6,2019,27.549725073068053,0.8727941288415372,1.1222101738285557,1.7455882576830744,6.814599406711146
Islington,6,2020,29.439107570494425,1.2188082091584544,1.339198483816627,1.3794923716614034,6.903686117404991
Islington,6,2021,28.686163271127228,1.0816329877783417,1.2520687105562809,1.5243432990932693,6.86799620407399
Islington,7,2018,26.59451073210591,0.6983115628048846,1.0131913296899213,1.9318651132022373,6.769646907467819
Islington,7,2019,27.49190001780547,0.8626553257399588,1.1162286173356637,1.7573995670231668,6.811758059105059
Islington,7,2020,29.12247543030726,1.1611524050985282,1.3006096337774553,1.4475006166503548,6.889008686638337
Islington,7,2021,29.22302843918944,1.179936346580131,1.3129956258517261,1.421665849293957,6.893921660729361
Islington,8,2018,26.634747025859042,0.7057623011332312,1.017345944964291,1.9239412580787434,6.772479131020335
Islington,8,2019,27.416253609995778,0.8486642940481579,1.1072589500060541,1.7725177951275517,6.808889646605679
Islington,8,2020,27.78889566485281,0.9160095847013574,1.1495568963249594,1.7008579284908925,6.826295705789185
Islington,8,2021,29.28604506655638,1.191617866552423,1.3212725663368197,1.4073484516525632,6.89766093549052
Islington,9,2018,26.553748768607942,0.6907066864532829,1.0083682454019107,1.9395093329711506,6.767174941718584
Islington,9,2019,27.395426251614477,0.8450508928251843,1.1053456415842664,1.7751044515135495,6.807365932401501
Islington,9,2020,27.758786057792012,0.9118526062785787,1.1472941548624203,1.706780617415037,6.822686614396975
Islington,9,2021,28.230569003694633,0.9982073994247256,1.2001768360843414,1.6140926670093045,6.845727834086535
Islington,10,2018,26.343084196331134,0.6519496672506172,0.984449550782395,1.9806303083115269,6.757799824941369
Islington,10,2019,26.619518110409928,0.7032638671312901,1.0159375719202322,1.9272112456343964,6.771056454611218
Islington,10,2020,27.300407767771954,0.8278717251612948,1.09413317190236,1.793786925998721,6.802654068784237
Islington,10,2021,26.55382199633239,0.6905844599669585,1.0081360339818106,1.9396657578497165,6.767366853614813
Islington,11,2018,26.098520608527263,0.6072784895761798,0.9571911400734183,2.0286747141513266,6.746835238220287
Islington,11,2019,26.225289940553537,0.6296222000894047,0.9715762880412743,2.0038930796845693,6.752794913875681
Islington,11,2020,26.556529940189574,0.6901857844735498,1.0092923002442655,1.9386146205304797,6.767904261285455
Islington,11,2021,26.512162798713277,0.6829974717723649,1.0038086019396177,1.948695837961247,6.765383415423435
Islington,12,2018,25.954245594526338,0.580654859604811,0.9404393061265014,2.0563337066795886,6.739737691661116
Islington,12,2019,26.294133800173043,0.6433208498019763,0.9791135069510846,1.9905485785653334,6.756018434634715
Islington,12,2020,26.604383930294304,0.6999041449108983,1.0146928374341704,1.93077532679767,6.770097268898395
Islington,12,2021,27.063045637291406,0.7837255584055137,1.066128959091277,1.8415036379216632,6.792677281931932
Lambeth,1,2018,25.234760258322282,0.4485412927100104,0.8581317671354861,2.1968408635492827,6.705793473087633
Lambeth,1,2019,25.687945128331524,0.5319646908831634,0.9094928379086225,2.1081932461813344,6.727150303867472
Lambeth,1,2020,25.49322765960468,0.4956396639662762,0.8872474774746428,2.14665467771923,6.717882100807434
Lambeth,1,2021,25.694401802704498,0.5328385279938369,0.910495476036864,2.107553256154671,6.727625066869712
Lambeth,2,2018,25.198367669824282,0.44166573513530044,0.8536096845952779,2.20385059330142,6.7042837512112685
Lambeth,2,2019,25.752158244531678,0.5437991827019147,0.9172794012094176,2.0959142901001115,6.730019043898543
Lambeth,2,2020,25.89217187719171,0.5696351644653959,0.933256147991075,2.068953976674357,6.736961425082695
Lambeth,2,2021,25.84444015603554,0.5605766547245813,0.9278862321531623,2.078597328991082,6.7347298411676135
Lambeth,3,2018,25.25778831820765,0.4528310435286231,0.8606756379198973,2.1922069400578397,6.70681115336149
Lambeth,3,2019,25.708537757553213,0.5353674989702775,0.9121057047518919,2.1039387634316573,6.727817155803218
Lambeth,3,2020,26.080700513807855,0.6033914742284552,0.954326837363653,2.031615369465352,6.745126649932764
Lambeth,3,2021,25.650494070474448,0.5247613193717205,0.9056442814295447,2.1159949325053486,6.725332545812876
Lambeth,4,2018,25.277214472383942,0.456432114884448,0.8628166755016009,2.188306597359025,6.707359792619986
Lambeth,4,2019,25.521624498737395,0.5015180646909209,0.8910693056368919,2.1409922813763482,6.719455662837025
Lambeth,4,2020,26.60516546566722,0.6999882227073435,1.0142384204724957,1.9297035835477083,6.770216862991039
Lambeth,4,2021,25.89891929515491,0.570175446324965,0.9340416239929654,2.0678689034047304,6.737319818261557
Lambeth,5,2018,25.32879171324501,0.46548638941756637,0.8689920398749079,2.178157724630191,6.710282407366173
Lambeth,5,2019,25.84307059986732,0.5604021540110415,0.927417259063174,2.0785150506224275,6.73437784744602
Lambeth,5,2020,27.032412090365714,0.7788233823977296,1.0626560851882008,1.8465622398319426,6.791029577886867
Lambeth,5,2021,26.199023506059735,0.6257808806312211,0.9685311753652054,2.0092236655748144,6.750943025969501
Lambeth,6,2018,25.51516539544504,0.5001005686299121,0.8902189718833491,2.1420734288216647,6.719227272043385
Lambeth,6,2019,26.079782456232383,0.6034796556168648,0.954763628881131,2.0322688826334887,6.745163710110873
Lambeth,6,2020,26.422495197857486,0.66638525296303,0.9941723705500761,1.9653989074256721,6.761519411424241
Lambeth,6,2021,25.91070723396247,0.5724137903324035,0.9348393023699556,2.065060018935232,6.737737416918659
Lambeth,7,2018,25.4074823587011,0.48011610128621873,0.8773537701323599,2.1631858062231792,6.714411303442441
Lambeth,7,2019,25.97434332833033,0.5847186687710733,0.9426490261198733,2.0534512977944264,6.741109158099683
Lambeth,7,2020,26.352196274253735,0.6539071863818271,0.9851573295468478,1.9786998614625169,6.7581266133045945
Lambeth,7,2021,25.899718071662985,0.5710430243105145,0.9336385163677998,2.0675347534417425,6.736680943474581
Lambeth,8,2018,25.551453282561884,0.5065139288611372,0.8943479165984256,2.1348228208394233,6.7209483055152
Lambeth,8,2019,25.996599704455075,0.5884564476098729,0.9450752345348923,2.048253827885449,6.741666653355399
Lambeth,8,2020,26.074992851892198,0.6028280935048608,0.9544013059215447,2.03335892926439,6.744892907711305
Lambeth,8,2021,26.04716958268517,0.5977176623429996,0.950576856775677,2.0384984931649015,6.74389655004924
Lambeth,9,2018,26.24259400402162,0.6328956786928874,0.9724650162547874,1.999617994415352,6.7527714655585775
Lambeth,9,2019,25.938775423209982,0.5778576965377001,0.9382976984637064,2.059818569000342,6.738699689530669
Lambeth,9,2020,25.830309924182586,0.5576811521601802,0.9259875008980519,2.0807772930438766,6.733388395348781
Lambeth,9,2021,25.827553357807286,0.5577806610717169,0.926065352705152,2.081500017446694,6.734245079887754
Lambeth,10,2018,25.83409062488027,0.5584936909897832,0.9272106158817316,2.08019295980984,6.734379658475479
Lambeth,10,2019,25.636252365609682,0.5222347301296832,0.9036825660818814,2.118662760305341,6.724447139416463
Lambeth,10,2020,25.857569270029604,0.5625242571603006,0.9295163517947392,2.0757374869596354,6.73519123229822
Lambeth,10,2021,26.058998288513145,0.5992756672752826,0.9520876502550761,2.0359390400664683,6.744885487967585
Lambeth,11,2018,25.85424022170359,0.5627232355141929,0.9286139742506624,2.0761115203171454,6.735284848404894
Lambeth,11,2019,25.403204925085628,0.479257124170679,0.8768983537528227,2.1642387458179906,6.714067134724878
Lambeth,11,2020,25.594188424986307,0.5146024414457507,0.8987734287589508,2.1266467864195806,6.72264839090796
Lambeth,11,2021,25.700207298642948,0.5343643143448364,0.9109266156265498,2.1053327164876476,6.727505683031723
Lambeth,12,2018,25.83573223675758,0.5590208655319896,0.926990847024607,2.0799272203512538,6.734231132492216
Lambeth,12,2019,25.553110492971552,0.5067347459641205,0.8946999253867188,2.134802084365397,6.7211559064329975
Lambeth,12,2020,25.727300686137642,0.538319085580097,0.9148608710714535,2.100749915139677,6.72880938603276
Lambeth,12,2021,25.906745907837106,0.5715400046311689,0.9342926006753514,2.066362998073313,6.73782600145007
Lewisham,1,2018,25.66330256359206,0.5271980896093053,0.9072253745805212,2.1138587330621283,6.725932037235193
Lewisham,1,2019,25.772585331076918,0.5471824190165177,0.9189563030974455,2.091699626274938,6.7312239400999765
Lewisham,1,2020,26.172713627563805,0.6210680186514658,0.9645723055105481,2.0136788691153233,6.749322511332751
Lewisham,1,2021,26.165024198983957,0.6192867567485532,0.9647388013937118,2.0162056845711556,6.74929868663094
Lewisham,2,2018,25.6869949561812,0.5316015794160871,0.9099576207967323,2.1088688319036137,6.727147179962321
Lewisham,2,2019,25.84709977285531,0.5605489092097341,0.9279292088673123,2.0781822894738453,6.734265662697765
Lewisham,2,2020,26.60594669774616,0.699978621087126,1.0143590333370436,1.9299693163134681,6.770059360074061
Lewisham,2,2021,26.708707252031843,0.7188452069020828,1.0273726228172468,1.908942150247475,6.7743642641423625
Lewisham,3,2018,25.762574735423158,0.545575602315138,0.9183899375296256,2.094176975454613,6.730606048723469
Lewisham,3,2019,26.310731361460572,0.6455902589255066,0.9811201329472334,1.9873692538209975,6.7567013417523185
Lewisham,3,2020,26.73683794405707,0.723854839223182,1.030098011189522,1.9039247835196378,6.775710940085434
Lewisham,3,2021,26.60126221118971,0.699131897905505,1.013986992524636,1.9299849360897574,6.76938453431132
Lewisham,4,2018,26.02286264711484,0.593056295277385,0.9482684201426866,2.0434954442723483,6.742627353739099
Lewisham,4,2019,26.010486378732114,0.5907639652583115,0.9468662738489999,2.0454561102787254,6.7426445625742275
Lewisham,4,2020,27.188902818152208,0.806694605968036,1.08259302386778,1.816941361734312,6.7978518706401285
Lewisham,4,2021,26.514464704523768,0.6823626252838336,1.0047833777231308,1.947031554770862,6.7664621736933395
Lewisham,5,2018,25.934580492238,0.5771829369770155,0.9380662803064569,2.0600592190727554,6.73933082780069
Lewisham,5,2019,26.52345884929345,0.6846896750321853,1.0052269792197976,1.945662922451742,6.765536447103161
Lewisham,5,2020,27.542386197080013,0.8720640258667478,1.1214919756803898,1.7481745118178267,6.814342537400404
Lewisham,5,2021,27.165632915285354,0.801926913938442,1.0785236608907756,1.820928584102862,6.79670781508741
Lewisham,6,2018,26.241604994003918,0.6328417746261816,0.9732057949649203,2.0008340560887135,6.752995544828695
Lewisham,6,2019,26.78080669237372,0.7325709710291028,1.0344913019989836,1.895623533779819,6.778922862294345
Lewisham,6,2020,26.78913984299889,0.7338367561113712,1.035350490529139,1.89472736185856,6.778748033516131
Lewisham,6,2021,27.041507128513267,0.7806601436386214,1.0638245229353027,1.8447611043018415,6.790508494471309
Lewisham,7,2018,26.05731310374231,0.5998758479271065,0.9524783554879223,2.036709707483945,6.74393487591785
Lewisham,7,2019,26.82450437172425,0.7409946316380668,1.0400522518998463,1.8868557636360914,6.779581393627656
Lewisham,7,2020,26.89441089319427,0.7522739579360798,1.047533615671426,1.8736650326606126,6.783569364159947
Lewisham,7,2021,27.257466774745783,0.8189649175231862,1.0887121490854252,1.8024544670020706,6.802405204206927
Lewisham,8,2018,26.42698974898159,0.6669500821496794,0.9937778995849494,1.9640569653305557,6.761987057433291
Lewisham,8,2019,26.89911537232523,0.7538923412567079,1.0480586807144314,1.8725132188157054,6.784087955678183
Lewisham,8,2020,26.919935909887773,0.7572662855718789,1.050551265599377,1.8691548317042475,6.7848997429911515
Lewisham,8,2021,28.13034945176917,0.9802269389249223,1.1896677890945206,1.6333468971148537,6.842382737113575
Lewisham,9,2018,26.31154482345134,0.6466725152888445,0.9811003857103777,1.9872531207848292,6.756996508090061
Lewisham,9,2019,26.87757589641916,0.7506106984121309,1.0453360407649326,1.8772320414951262,6.782650161103932
Lewisham,9,2020,26.289421090740866,0.6421384788217784,0.9794789428452435,1.9913609668247383,6.755450102105099
Lewisham,9,2021,26.650113023732615,0.7080557519192487,1.0202241346702252,1.9199608091588027,6.7722680083990685
Lewisham,10,2018,26.086734416608017,0.6047145911324954,0.955988525820158,2.0309200971759203,6.7458051393568725
Lewisham,10,2019,26.289664446616865,0.641851621044468,0.9782437356882553,1.9912188209828061,6.755518837093265
Lewisham,10,2020,26.652512850462404,0.7091378093449452,1.0201439376733994,1.920284755606673,6.7727788127303965
Lewisham,10,2021,26.91053382329908,0.7561240057983672,1.048935894392007,1.8713084829940803,6.785344188325285
Lewisham,11,2018,26.059735490681014,0.5997501449397675,0.952374023188359,2.0360535462029516,6.744167719262865
Lewisham,11,2019,25.919527367109314,0.5739026255720319,0.9366408354703516,2.063843256671679,6.7378257707629485
Lewisham,11,2020,26.275677590010204,0.6391143902453491,0.9768066548134245,1.9942358651845473,6.754190721255709
Lewisham,11,2021,26.133650473329844,0.6133065184606239,0.9602471319010406,2.0221253078369568,6.747219171682933
Lewisham,12,2018,26.008680898625105,0.5904180093920959,0.9461743483511722,2.0455693125319363,6.742418372088112
Lewisham,12,2019,26.128567476070582,0.6127478362931804,0.9600114821365158,2.023081446551048,6.747654971924316
Lewisham,12,2020,26.314777958794078,0.6457345123327697,0.9815245565764589,1.986195412424539,6.755750182742004
Lewisham,12,2021,26.18718820365589,0.6234264057734977,0.9665809775157789,2.012119012198416,6.751214171433299
Redbridge,1,2018,26.095642217244574,0.6062262707151445,0.9559434400393074,2.0286461844280685,6.746993099254163
Redbridge,1,2019,25.974878031834063,0.585074927385693,0.9416587097365547,2.053796650930585,6.740984357688734
Redbridge,1,2020,26.229432945362866,0.6308051884144225,0.9713388090322695,2.0030577834798975,6.752197605806707
Redbridge,1,2021,26.50486366557702,0.6815963058528187,1.0033038768721794,1.949152091049156,6.76534910726788
Redbridge,2,2018,26.150623312991982,0.6164453442030338,0.962417465815443,2.018416977948662,6.749024600532655
Redbridge,2,2019,25.82565866765943,0.5567440720234463,0.9254688387240113,2.0817102656700666,6.73355286339924
Redbridge,2,2020,26.96390792716952,0.7644500752991791,1.0548776020742154,1.863778964429638,6.786385465681241
Redbridge,2,2021,26.951267641905158,0.7634702198595521,1.054600788591275,1.864393707355646,6.786655083809341
Redbridge,3,2018,26.177695927295517,0.6208318360472411,0.9656390660461153,2.013727869808205,6.749893709683461
Redbridge,3,2019,26.84903724404599,0.744526231454814,1.0432082990938234,1.8864571668221368,6.780937749403802
Redbridge,3,2020,27.742495119672586,0.9089430795230853,1.1441912404262777,1.7267520244238035,6.82274172680635
Redbridge,3,2021,26.936983302857392,0.7598606719910466,1.0516774886659122,1.8701082419258221,6.7858607098325345
Redbridge,4,2018,26.492324670834414,0.6792649612404849,1.001246769672247,1.9514857652879347,6.764591524433527
Redbridge,4,2019,26.746442283493487,0.7270911479335618,1.0302887396941491,1.9018985199641445,6.77638287980743
Redbridge,4,2020,28.51407675793076,1.050015049028392,1.2341782158283827,1.5719690206663905,6.860586888779019
Redbridge,4,2021,28.240071496720415,1.0011631880902296,1.2012682889964168,1.6276235167398103,6.846298229283008
Redbridge,5,2018,26.895969574199768,0.7535630826561132,1.047931709954793,1.8732627052448216,6.784471453897541
Redbridge,5,2019,27.712503730197096,0.9024196761676234,1.141160808181044,1.7206803779451278,6.822654679022798
Redbridge,5,2020,29.167003071567287,1.1695302892230603,1.3084308017220458,1.4724356276272332,6.891660168307352
Redbridge,5,2021,28.115546307361353,0.9769651807638778,1.1871108029589348,1.635865575427341,6.840815329080468
Redbridge,6,2018,27.49118762761945,0.8618124158555464,1.11595707340484,1.7568574943914699,6.811950244865871
Redbridge,6,2019,27.78867648148843,0.9181085815948546,1.1490438689898794,1.700345829341566,6.825867745547021
Redbridge,6,2020,28.465903846116294,1.0409847407993356,1.2278075522511653,1.5735971573899643,6.857267680837305
Redbridge,6,2021,28.408536354917864,1.031699031510942,1.2202403258331722,1.5870339848796087,6.855099561530158
Redbridge,7,2018,27.150712863381745,0.7991197149011154,1.07660727468829,1.8262682589731334,6.795851873105522
Redbridge,7,2019,27.878153875311828,0.9326676510270824,1.1592472861706564,1.6908860190564057,6.829871147365395
Redbridge,7,2020,28.988585830559266,1.1380872393571406,1.2857216008151444,1.4992124666490223,6.883234993624339
Redbridge,7,2021,28.634321768412786,1.0722718551011088,1.2459842588903778,1.541322615725195,6.866275916496253
Redbridge,8,2018,28.19534744682195,0.9916196750447853,1.1955672085080578,1.6395613572155792,6.844827935245988
Redbridge,8,2019,27.9321506122617,0.9432353726788933,1.1652139548627112,1.6735194464953125,6.8320331926356355
Redbridge,8,2020,29.066017751776382,1.15055128204788,1.2971259145614888,1.48615356563849,6.88796502242051
Redbridge,8,2021,29.475693299420602,1.2261458028657415,1.3406266397747264,1.4035510718100144,6.903754861316929
Redbridge,9,2018,27.31538385361221,0.8302068568545917,1.0955776325710913,1.7927450040779147,6.803426822191169
Redbridge,9,2019,27.526422605111037,0.8686854256909272,1.1200765880597812,1.7645540592327225,6.813995448286477
Redbridge,9,2020,27.907188592763486,0.9388693684234658,1.1632428337052259,1.6928493270994753,6.83168733331555
Redbridge,9,2021,27.09979880290087,0.7908141712364258,1.0708198538090952,1.8327132503197054,6.793189507512522
Redbridge,10,2018,26.65818412516973,0.7091272778152143,1.0204206628701522,1.9198266139627387,6.772485000907592
Redbridge,10,2019,26.47535524633711,0.675335206043586,1.0000324091219437,1.95627150158094,6.763262028931967
Redbridge,10,2020,27.480793259917455,0.8601590966771606,1.1146403875569133,1.7639993519261692,6.81107458211241
Redbridge,10,2021,27.351668781724268,0.8360461552325508,1.100570210491621,1.7856855380782195,6.805617208101076
Redbridge,11,2018,26.16040024930932,0.6186415727854128,0.9641545453079183,2.0164407029099722,6.749015652281334
Redbridge,11,2019,25.828718600752477,0.5573576164883356,0.9262882962581699,2.080842686124687,6.733375485768984
Redbridge,11,2020,26.6234822142796,0.7035339317590164,1.0172882070292524,1.9260029158020107,6.771524065030115
Redbridge,11,2021,26.524168369433532,0.6850406437359957,1.0059411075960947,1.94756313761869,6.76632063246495
Redbridge,12,2018,25.994093571819313,0.587980573714772,0.9447361289210899,2.0492757414458653,6.741324334026935
